-15.51597 -19.0688 -419.506235087
-15.51597 -11.4261 -384.392558997
-15.51597 -10.138 -435.906917292
-15.51597 -9.40981 -435.068575728
-15.51597 -8.8497 -433.629906812
-15.51597 -8.34561 -426.037115377
-15.51597 -8.00955 -431.953667831
-15.51597 -7.67348 -436.011798797
-15.51597 -7.39342 -438.527898818
-15.51597 -7.11337 -440.036867631
-15.51597 -6.88932 -441.022785566
-15.51597 -6.60927 -441.610684390
-15.51597 -6.38522 -441.166335631
-15.51597 -6.10516 -382.401060969
-15.51597 -5.88112 -441.270080599
-15.51597 -5.60106 -442.401593423
-15.51597 -5.37702 -442.532257072
-15.51597 -5.09696 -442.546581124
-15.51597 -4.8169 -442.544267801
-15.51597 -4.59286 -442.537371431
-15.51597 -4.25679 -442.538699941
-15.51597 -3.97674 -442.542600576
-15.51597 -3.69668 -442.548752728
-15.51597 -3.36061 -442.560778810
-15.51597 -3.02455 -442.573864757
-15.51597 -2.63247 -442.590247251
-15.51597 -2.24039 -442.604561634
-15.51597 -1.7363 -442.621077539
-15.51597 -1.1762 -442.652327147
-15.51597 0.0000 -442.663704717
-15.51597 1.17619 -442.638304102
-15.51597 1.84831 -442.580710009
-15.51597 2.40842 -442.549515326
-15.51597 2.91251 -442.528397042
-15.51597 3.30459 -442.521916102
-15.51597 3.64066 -442.521815547
-15.51597 3.97672 -442.524671040
-15.51597 4.25678 -442.532919184
-15.51597 4.53684 -442.539849343
-15.51597 4.81689 -442.546612275
-15.51597 5.04094 -442.552419292
-15.51597 5.32099 -442.548575298
-15.51597 5.54504 -442.529990677
-15.51597 5.76908 -442.460531556
-15.51597 5.99313 -442.182187424
-15.51597 6.21717 -440.650180103
-15.51597 6.44122 -428.457051070
-15.51597 6.66527 -405.089220060
-15.51597 6.88931 -439.054131235
-15.51597 7.16937 -432.856948836
-15.51597 7.39341 -425.567947883
-15.51597 7.67347 -437.104444521
-15.51597 8.00953 -436.110941466
-15.51597 8.34559 -434.746660408
-15.51597 8.79368 -434.606522157
-15.51597 9.35379 -435.363905665
-15.51597 10.02593 -436.711584723
-15.51597 10.97812 -437.458212145
-15.51597 18.64561 -414.514670300
-11.44732 -19.0688 -396.915864150
-11.44732 -11.4261 -432.714870098
-11.44732 -10.138 -433.534075885
-11.44732 -9.40981 -435.742974580
-11.44732 -8.8497 -437.811218806
-11.44732 -8.34561 -439.198954083
-11.44732 -8.00955 -440.163028958
-11.44732 -7.67348 -440.841182219
-11.44732 -7.39342 -441.368911694
-11.44732 -7.11337 -441.703852015
-11.44732 -6.88932 -441.272740741
-11.44732 -6.60927 -384.538898668
-11.44732 -6.38522 -440.215788708
-11.44732 -6.10516 -442.229399536
-11.44732 -5.88112 -442.482076501
-11.44732 -5.60106 -442.523713997
-11.44732 -5.37702 -442.525931411
-11.44732 -5.09696 -442.522490739
-11.44732 -4.8169 -442.521846828
-11.44732 -4.59286 -442.518891873
-11.44732 -4.25679 -442.524154992
-11.44732 -3.97674 -442.529940674
-11.44732 -3.69668 -442.536573971
-11.44732 -3.36061 -442.547587051
-11.44732 -3.02455 -442.558940843
-11.44732 -2.63247 -442.573456332
-11.44732 -2.24039 -442.586709459
-11.44732 -1.7363 -442.603789404
-11.44732 -1.1762 -442.622296994
-11.44732 0.0000 -442.654071497
-11.44732 1.17619 -442.613850220
-11.44732 1.84831 -442.582690847
-11.44732 2.40842 -442.565067719
-11.44732 2.91251 -442.554207219
-11.44732 3.30459 -442.549485525
-11.44732 3.64066 -442.546069453
-11.44732 3.97672 -442.541918966
-11.44732 4.25678 -442.539582203
-11.44732 4.53684 -442.535362663
-11.44732 4.81689 -442.530206958
-11.44732 5.04094 -442.526494627
-11.44732 5.32099 -442.517795648
-11.44732 5.54504 -442.511798263
-11.44732 5.76908 -442.503355903
-11.44732 5.99313 -442.493120468
-11.44732 6.21717 -442.479915584
-11.44732 6.44122 -442.461129290
-11.44732 6.66527 -442.431011014
-11.44732 6.88931 -442.376769530
-11.44732 7.16937 -442.248561853
-11.44732 7.39341 -441.950252704
-11.44732 7.67347 -441.217759338
-11.44732 8.00953 -438.905017294
-11.44732 8.34559 -433.551928229
-11.44732 8.79368 -425.443722591
-11.44732 9.35379 -416.705367183
-11.44732 10.02593 -413.255626131
-11.44732 10.97812 -423.465038477
-11.44732 18.64561 -441.969696731
-11.19293 -19.0688 -440.049862439
-11.19293 -11.4261 -438.347457488
-11.19293 -10.138 -438.589722062
-11.19293 -9.40981 -439.348721664
-11.19293 -8.8497 -440.136608666
-11.19293 -8.34561 -440.752340701
-11.19293 -8.00955 -441.237324950
-11.19293 -7.67348 -441.621486694
-11.19293 -7.39342 -441.732848590
-11.19293 -7.11337 -438.119227966
-11.19293 -6.88932 -430.774221259
-11.19293 -6.60927 -441.494679540
-11.19293 -6.38522 -442.343222393
-11.19293 -6.10516 -442.489032803
-11.19293 -5.88112 -442.514771270
-11.19293 -5.60106 -442.517892047
-11.19293 -5.37702 -442.514376879
-11.19293 -5.09696 -442.512431330
-11.19293 -4.8169 -442.514245548
-11.19293 -4.59286 -442.513760029
-11.19293 -4.25679 -442.521154069
-11.19293 -3.97674 -442.528352068
-11.19293 -3.69668 -442.536109814
-11.19293 -3.36061 -442.547790258
-11.19293 -3.02455 -442.559478317
-11.19293 -2.63247 -442.573821459
-11.19293 -2.24039 -442.586673294
-11.19293 -1.7363 -442.602921350
-11.19293 -1.1762 -442.620577075
-11.19293 0.0000 -442.650402017
-11.19293 1.17619 -442.613580379
-11.19293 1.84831 -442.584459111
-11.19293 2.40842 -442.568001856
-11.19293 2.91251 -442.557398718
-11.19293 3.30459 -442.552116366
-11.19293 3.64066 -442.547895448
-11.19293 3.97672 -442.542804667
-11.19293 4.25678 -442.539381866
-11.19293 4.53684 -442.534168380
-11.19293 4.81689 -442.528005404
-11.19293 5.04094 -442.523369945
-11.19293 5.32099 -442.513909182
-11.19293 5.54504 -442.507249905
-11.19293 5.76908 -442.498534944
-11.19293 5.99313 -442.488617582
-11.19293 6.21717 -442.477016066
-11.19293 6.44122 -442.462684338
-11.19293 6.66527 -442.443447166
-11.19293 6.88931 -442.414913320
-11.19293 7.16937 -442.359440965
-11.19293 7.39341 -442.258254080
-11.19293 7.67347 -442.059202591
-11.19293 8.00953 -441.576139724
-11.19293 8.34559 -440.614578775
-11.19293 8.79368 -439.230464382
-11.19293 9.35379 -437.934494660
-11.19293 10.02593 -437.776733363
-11.19293 10.97812 -439.678779094
-11.19293 18.64561 -442.124774040
-10.93853 -19.0688 -442.188710410
-10.93853 -11.4261 -440.485677164
-10.93853 -10.138 -440.535865259
-10.93853 -9.40981 -440.842239186
-10.93853 -8.8497 -441.204453251
-10.93853 -8.34561 -441.551521506
-10.93853 -8.00955 -441.781140910
-10.93853 -7.67348 -440.500565505
-10.93853 -7.39342 -374.833575548
-10.93853 -7.11337 -440.404110572
-10.93853 -6.88932 -442.134314001
-10.93853 -6.60927 -442.430731609
-10.93853 -6.38522 -442.492874720
-10.93853 -6.10516 -442.506367284
-10.93853 -5.88112 -442.505963906
-10.93853 -5.60106 -442.505535090
-10.93853 -5.37702 -442.503275013
-10.93853 -5.09696 -442.504020611
-10.93853 -4.8169 -442.508158035
-10.93853 -4.59286 -442.509861411
-10.93853 -4.25679 -442.519012002
-10.93853 -3.97674 -442.527356141
-10.93853 -3.69668 -442.536007910
-10.93853 -3.36061 -442.548148641
-10.93853 -3.02455 -442.560004747
-10.93853 -2.63247 -442.574049627
-10.93853 -2.24039 -442.586421255
-10.93853 -1.7363 -442.601779842
-10.93853 -1.1762 -442.618537438
-10.93853 0.0000 -442.645911688
-10.93853 1.17619 -442.612881007
-10.93853 1.84831 -442.585803038
-10.93853 2.40842 -442.570471657
-10.93853 2.91251 -442.560107987
-10.93853 3.30459 -442.554292939
-10.93853 3.64066 -442.549321621
-10.93853 3.97672 -442.543366960
-10.93853 4.25678 -442.538951082
-10.93853 4.53684 -442.532840559
-10.93853 4.81689 -442.525769571
-10.93853 5.04094 -442.520281480
-10.93853 5.32099 -442.510120147
-10.93853 5.54504 -442.502757907
-10.93853 5.76908 -442.493603485
-10.93853 5.99313 -442.483536487
-10.93853 6.21717 -442.472395279
-10.93853 6.44122 -442.459806993
-10.93853 6.66527 -442.444994781
-10.93853 6.88931 -442.426460122
-10.93853 7.16937 -442.396145463
-10.93853 7.39341 -442.353917069
-10.93853 7.67347 -442.283558849
-10.93853 8.00953 -442.146545679
-10.93853 8.34559 -441.926156643
-10.93853 8.79368 -441.658902883
-10.93853 9.35379 -441.451703491
-10.93853 10.02593 -441.472972289
-10.93853 10.97812 -441.804248740
-10.93853 18.64561 -442.098989255
-10.68413 -19.0688 -442.277941021
-10.68413 -11.4261 -441.354899352
-10.68413 -10.138 -441.403222287
-10.68413 -9.40981 -441.587130415
-10.68413 -8.8497 -441.769509005
-10.68413 -8.34561 -441.102070469
-10.68413 -8.00955 -403.244759168
-10.68413 -7.67348 -439.603990884
-10.68413 -7.39342 -442.019817624
