1.000000 0.000000 -442.680550
1.000000 1.000000 -442.542837
1.000000 2.000000 -442.534592
1.000000 3.000000 -442.524044
1.000000 4.000000 -442.511789
1.000000 5.000000 -442.498322
1.000000 6.000000 -442.469269
1.000000 7.000000 -442.402131
1.000000 8.000000 -442.198760
1.000000 9.000000 -442.162014
1.000000 10.000000 -442.149986
1.000000 11.000000 -442.144434
1.000000 12.000000 -442.140392
1.000000 13.000000 -442.132185
1.000000 14.000000 -441.971877
2.000000 0.000000 -442.647736
2.000000 1.000000 -442.537969
2.000000 2.000000 -442.534602
2.000000 3.000000 -442.529211
2.000000 4.000000 -442.522315
2.000000 5.000000 -442.514343
2.000000 6.000000 -442.496471
2.000000 7.000000 -442.454207
2.000000 8.000000 -442.352513
2.000000 9.000000 -442.357149
2.000000 10.000000 -442.359375
2.000000 11.000000 -442.360797
2.000000 12.000000 -442.358673
2.000000 13.000000 -442.348441
2.000000 14.000000 -442.266067
3.000000 0.000000 -442.630600
3.000000 1.000000 -442.524095
3.000000 2.000000 -442.521175
3.000000 3.000000 -442.516373
3.000000 4.000000 -442.510219
3.000000 5.000000 -442.503136
3.000000 6.000000 -442.487447
3.000000 7.000000 -442.451282
3.000000 8.000000 -442.372427
3.000000 9.000000 -442.383403
3.000000 10.000000 -442.390470
3.000000 11.000000 -442.396890
3.000000 12.000000 -442.399730
3.000000 13.000000 -442.397477
3.000000 14.000000 -442.351037
4.000000 0.000000 -442.614445
4.000000 1.000000 -442.514112
4.000000 2.000000 -442.511527
4.000000 3.000000 -442.507221
4.000000 4.000000 -442.501712
4.000000 5.000000 -442.495405
4.000000 6.000000 -442.481564
4.000000 7.000000 -442.450055
4.000000 8.000000 -442.389298
4.000000 9.000000 -442.404555
4.000000 10.000000 -442.415265
4.000000 11.000000 -442.425402
4.000000 12.000000 -442.431865
4.000000 13.000000 -442.435300
4.000000 14.000000 -442.413627
5.000000 0.000000 -442.597985
5.000000 1.000000 -442.506153
5.000000 2.000000 -442.503712
5.000000 3.000000 -442.499790
5.000000 4.000000 -442.494862
5.000000 5.000000 -442.489297
5.000000 6.000000 -442.477262
5.000000 7.000000 -442.450162
5.000000 8.000000 -442.407849
5.000000 9.000000 -442.426355
5.000000 10.000000 -442.440214
5.000000 11.000000 -442.453611
5.000000 12.000000 -442.463243
5.000000 13.000000 -442.471589
5.000000 14.000000 -442.470986
6.000000 0.000000 -442.580623
6.000000 1.000000 -442.501323
6.000000 2.000000 -442.498548
6.000000 3.000000 -442.494704
6.000000 4.000000 -442.490188
6.000000 5.000000 -442.485294
6.000000 6.000000 -442.475123
6.000000 7.000000 -442.452999
6.000000 8.000000 -442.433339
6.000000 9.000000 -442.453971
6.000000 10.000000 -442.470534
6.000000 11.000000 -442.486834
6.000000 12.000000 -442.499305
6.000000 13.000000 -442.512015
6.000000 14.000000 -442.529306
7.000000 0.000000 -442.564079
7.000000 1.000000 -442.506336
7.000000 2.000000 -442.502516
7.000000 3.000000 -442.498158
7.000000 4.000000 -442.493568
7.000000 5.000000 -442.488972
7.000000 6.000000 -442.480290
7.000000 7.000000 -442.464376
7.000000 8.000000 -442.469697
7.000000 9.000000 -442.490885
7.000000 10.000000 -442.509346
7.000000 11.000000 -442.527898
7.000000 12.000000 -442.542622
7.000000 13.000000 -442.558763
7.000000 14.000000 -442.588167
8.000000 0.000000 -442.547255
8.000000 1.000000 -442.539327
8.000000 2.000000 -442.534547
8.000000 3.000000 -442.529985
8.000000 4.000000 -442.525797
8.000000 5.000000 -442.522099
8.000000 6.000000 -442.516445
8.000000 7.000000 -442.511930
8.000000 8.000000 -442.530984
8.000000 9.000000 -442.551607
8.000000 10.000000 -442.571180
8.000000 11.000000 -442.591635
8.000000 12.000000 -442.608445
8.000000 13.000000 -442.627740
8.000000 14.000000 -442.663703
9.000000 0.000000 -442.547255
9.000000 1.000000 -442.539335
9.000000 2.000000 -442.534555
9.000000 3.000000 -442.529993
9.000000 4.000000 -442.525803
9.000000 5.000000 -442.522105
9.000000 6.000000 -442.516449
9.000000 7.000000 -442.511930
9.000000 8.000000 -442.530986
9.000000 9.000000 -442.551636
9.000000 10.000000 -442.571232
9.000000 11.000000 -442.591699
9.000000 12.000000 -442.608512
9.000000 13.000000 -442.627804
9.000000 14.000000 -442.663705
10.000000 0.000000 -442.563189
10.000000 1.000000 -442.533314
10.000000 2.000000 -442.526836
10.000000 3.000000 -442.520230
10.000000 4.000000 -442.513624
10.000000 5.000000 -442.507140
10.000000 6.000000 -442.494951
10.000000 7.000000 -442.474155
10.000000 8.000000 -442.462700
10.000000 9.000000 -442.468843
10.000000 10.000000 -442.483051
10.000000 11.000000 -442.498335
10.000000 12.000000 -442.510700
10.000000 13.000000 -442.524215
10.000000 14.000000 -442.548549
11.000000 0.000000 -442.578984
11.000000 1.000000 -442.548504
11.000000 2.000000 -442.541530
11.000000 3.000000 -442.534040
11.000000 4.000000 -442.526161
11.000000 5.000000 -442.518009
11.000000 6.000000 -442.501322
11.000000 7.000000 -442.465952
11.000000 8.000000 -442.411305
11.000000 9.000000 -442.405127
11.000000 10.000000 -442.412660
11.000000 11.000000 -442.421830
11.000000 12.000000 -442.429075
11.000000 13.000000 -442.435916
11.000000 14.000000 -442.436208
12.000000 0.000000 -442.594859
12.000000 1.000000 -442.564037
12.000000 2.000000 -442.557442
12.000000 3.000000 -442.550022
12.000000 4.000000 -442.541899
12.000000 5.000000 -442.533178
12.000000 6.000000 -442.514342
12.000000 7.000000 -442.469199
12.000000 8.000000 -442.368576
12.000000 9.000000 -442.352289
12.000000 10.000000 -442.352945
12.000000 11.000000 -442.355609
12.000000 12.000000 -442.357310
12.000000 13.000000 -442.356827
12.000000 14.000000 -442.323768
13.000000 0.000000 -442.609852
13.000000 1.000000 -442.575273
13.000000 2.000000 -442.569632
13.000000 3.000000 -442.562914
13.000000 4.000000 -442.555242
13.000000 5.000000 -442.546716
13.000000 6.000000 -442.527467
13.000000 7.000000 -442.477161
13.000000 8.000000 -442.332156
13.000000 9.000000 -442.307239
13.000000 10.000000 -442.300856
13.000000 11.000000 -442.296636
13.000000 12.000000 -442.292358
13.000000 13.000000 -442.283856
13.000000 14.000000 -442.208194
14.000000 0.000000 -442.625197
14.000000 1.000000 -442.579254
14.000000 2.000000 -442.575332
14.000000 3.000000 -442.570086
14.000000 4.000000 -442.563642
14.000000 5.000000 -442.556102
14.000000 6.000000 -442.538083
14.000000 7.000000 -442.486609
14.000000 8.000000 -442.296352
14.000000 9.000000 -442.263277
14.000000 10.000000 -442.248814
14.000000 11.000000 -442.236507
14.000000 12.000000 -442.225125
14.000000 13.000000 -442.206993
14.000000 14.000000 -442.072579
15.000000 0.000000 -442.641020
15.000000 1.000000 -442.566909
15.000000 2.000000 -442.566099
15.000000 3.000000 -442.563690
15.000000 4.000000 -442.559822
15.000000 5.000000 -442.554604
15.000000 6.000000 -442.540467
15.000000 7.000000 -442.493737
15.000000 8.000000 -442.259937
15.000000 9.000000 -442.219181
15.000000 10.000000 -442.194599
15.000000 11.000000 -442.172034
15.000000 12.000000 -442.151725
15.000000 13.000000 -442.121583
15.000000 14.000000 -441.902410
