rot.Traj1 R P2
rot.Traj10 R P2
rot.Traj11 R P2
rot.Traj12 R P2
rot.Traj13 R P2
rot.Traj14 R P2
rot.Traj15 R P1
rot.Traj16 R P2
rot.Traj17 R P2
rot.Traj18 R P2
rot.Traj19 R P2
rot.Traj2 R P2
rot.Traj20 R P2
rot.Traj21 R P2
rot.Traj22 R P2
rot.Traj23 R P2
rot.Traj24 R P2
rot.Traj25 R P2
rot.Traj26 R P2
rot.Traj27 R P2
rot.Traj28 R P2
rot.Traj29 R P2
rot.Traj3 R P2
rot.Traj30 R P2
rot.Traj31 R P2
rot.Traj32 R P2
rot.Traj33 R P2
rot.Traj34 R P2
rot.Traj35 R P2
rot.Traj36 R P2
rot.Traj37 R P2
rot.Traj38 R P2
rot.Traj39 R P2
rot.Traj4 R P2
rot.Traj40 R P2
rot.Traj41 R P2
rot.Traj42 R P2
rot.Traj43 R P2
rot.Traj44 R P2
rot.Traj45 R P2
rot.Traj46 R P2
rot.Traj47 R P2
rot.Traj48 R P2
rot.Traj49 R P2
rot.Traj5 R P2
rot.Traj50 R P2
rot.Traj51 R P2
rot.Traj52 R P2
rot.Traj53 R P2
rot.Traj54 R P2
rot.Traj55 R P2
rot.Traj56 R P2
rot.Traj57 R P2
rot.Traj58 R P2
rot.Traj59 R P2
rot.Traj6 R P2
rot.Traj60 R P2
rot.Traj61 R P2
rot.Traj62 R P2
rot.Traj63 R P2
rot.Traj64 R P2
rot.Traj65 R P2
rot.Traj66 R P2
rot.Traj67 R P2
rot.Traj68 R P2
rot.Traj69 R P2
rot.Traj7 R P2
rot.Traj70 R P2
rot.Traj71 R P2
rot.Traj72 R P2
rot.Traj73 R P2
rot.Traj74 R P2
rot.Traj75 R P2
rot.Traj76 R P2
rot.Traj8 R P2
rot.Traj9 R P2
