1 -34 -114.62488389
1 -33 -114.64025472
1 -32 -114.64493635
1 -31 -114.65042143
1 -30 -114.65598949
1 -29 -114.66144545
1 -28 -114.66673818
1 -27 -114.67185588
1 -26 -114.67679569
1 -25 -114.68155665
1 -24 -114.68613853
1 -23 -114.69054104
1 -22 -114.69476358
1 -21 -114.69880515
1 -20 -114.70266501
1 -19 -114.70634198
1 -18 -114.70983465
1 -17 -114.71314207
1 -16 -114.71626291
1 -15 -114.71919642
1 -14 -114.72194124
1 -13 -114.72449684
1 -12 -114.72686233
1 -11 -114.72903723
1 -10 -114.73102127
1 -9 -114.73281495
1 -8 -114.73441613
1 -7 -114.73582548
1 -6 -114.73704366
1 -5 -114.73806982
1 -4 -114.73890328
1 -3 -114.73954301
1 -2 -114.73998710
1 -1 -114.74023142
1 0 -114.74030115
1 1 -114.74023144
1 2 -114.73998755
1 3 -114.73954338
1 4 -114.73890364
1 5 -114.73807024
1 6 -114.73704413
1 7 -114.73582601
1 8 -114.73441679
1 9 -114.73281567
1 10 -114.73102210
1 11 -114.72903813
1 12 -114.72686340
1 13 -114.72449788
1 14 -114.72194246
1 15 -114.71919758
1 16 -114.71626431
1 17 -114.71314351
1 18 -114.70983631
1 19 -114.70634366
1 20 -114.70266694
1 21 -114.69880726
1 22 -114.69476571
1 23 -114.69054341
1 24 -114.68614101
1 25 -114.68155924
1 26 -114.67679855
1 27 -114.67185919
1 28 -114.66674153
1 29 -114.66144859
1 30 -114.65599286
1 31 -114.65042514
1 32 -114.64493961
1 33 -114.64025688
1 34 -114.62488169
2 -34 -114.62507444
2 -33 -114.64052684
2 -32 -114.64514861
2 -31 -114.65058961
2 -30 -114.65612459
2 -29 -114.66155503
2 -28 -114.66682671
2 -27 -114.67192602
2 -26 -114.67684917
2 -25 -114.68159459
2 -24 -114.68616158
2 -23 -114.69054983
2 -22 -114.69475852
2 -21 -114.69878674
2 -20 -114.70263356
2 -19 -114.70629788
2 -18 -114.70977870
2 -17 -114.71307467
2 -16 -114.71618511
2 -15 -114.71910863
2 -14 -114.72184423
2 -13 -114.72439138
2 -12 -114.72674843
2 -11 -114.72891641
2 -10 -114.73089392
2 -9 -114.73268070
