# 2-Coordinate Scan of Total Energy
# Title = Gaussian Scan Grid
# X-axis = Scan Coordinate 1 = SC1
# Y-axis = Scan Coordinate 2 = SC2
# Z-axis = Energy = E
#
# List Format
#  Node             X                    Y                    Z
-----------------------------------------------------------------------
  3  23      7.0000000000E-01     2.7000000000E+00    -1.6776181612E+00
  3  24      7.0000000000E-01     2.8000000000E+00    -1.6776115305E+00
  3  25      7.0000000000E-01     2.9000000000E+00    -1.6775991156E+00
  3  26      7.0000000000E-01     3.0000000000E+00    -1.6775835365E+00
  4   1      8.0000000000E-01     5.0000000000E-01    -1.5408822467E+00
  4   2      8.0000000000E-01     6.0000000000E-01    -1.6088905644E+00
  4   3      8.0000000000E-01     7.0000000000E-01    -1.6426133896E+00
  4   4      8.0000000000E-01     8.0000000000E-01    -1.6591706863E+00
  4   5      8.0000000000E-01     9.0000000000E-01    -1.6671021682E+00
  4   6      8.0000000000E-01     1.0000000000E+00    -1.6708185284E+00
  4   7      8.0000000000E-01     1.1000000000E+00    -1.6725874389E+00
  4   8      8.0000000000E-01     1.2000000000E+00    -1.6735326117E+00
  4   9      8.0000000000E-01     1.3000000000E+00    -1.6741713735E+00
  4  10      8.0000000000E-01     1.4000000000E+00    -1.6747093739E+00
  4  11      8.0000000000E-01     1.5000000000E+00    -1.6752039382E+00
  4  12      8.0000000000E-01     1.6000000000E+00    -1.6756539053E+00
  4  13      8.0000000000E-01     1.7000000000E+00    -1.6760449678E+00
  4  14      8.0000000000E-01     1.8000000000E+00    -1.6763675317E+00
  4  15      8.0000000000E-01     1.9000000000E+00    -1.6766201122E+00
  4  16      8.0000000000E-01     2.0000000000E+00    -1.6768074768E+00
  4  17      8.0000000000E-01     2.1000000000E+00    -1.6769381239E+00
  4  18      8.0000000000E-01     2.2000000000E+00    -1.6770222543E+00
  4  19      8.0000000000E-01     2.3000000000E+00    -1.6770701157E+00
  4  20      8.0000000000E-01     2.4000000000E+00    -1.6770911609E+00
  4  21      8.0000000000E-01     2.5000000000E+00    -1.6770932903E+00
  4  22      8.0000000000E-01     2.6000000000E+00    -1.6770829206E+00
  4  23      8.0000000000E-01     2.7000000000E+00    -1.6770647722E+00
  4  24      8.0000000000E-01     2.8000000000E+00    -1.6770424156E+00
  4  25      8.0000000000E-01     2.9000000000E+00    -1.6770181542E+00
  4  26      8.0000000000E-01     3.0000000000E+00    -1.6769936600E+00
  5   1      9.0000000000E-01     5.0000000000E-01    -1.5591799139E+00
  5   2      9.0000000000E-01     6.0000000000E-01    -1.6238441144E+00
  5   3      9.0000000000E-01     7.0000000000E-01    -1.6540746302E+00
  5   4      9.0000000000E-01     8.0000000000E-01    -1.6671021682E+00
  5   5      9.0000000000E-01     9.0000000000E-01    -1.6716258565E+00
  5   6      9.0000000000E-01     1.0000000000E+00    -1.6722187732E+00
  5   7      9.0000000000E-01     1.1000000000E+00    -1.6712710922E+00
  5   8      9.0000000000E-01     1.2000000000E+00    -1.6699676526E+00
  5   9      9.0000000000E-01     1.3000000000E+00    -1.6688261197E+00
  5  10      9.0000000000E-01     1.4000000000E+00    -1.6680067116E+00
  5  11      9.0000000000E-01     1.5000000000E+00    -1.6674961673E+00
  5  12      9.0000000000E-01     1.6000000000E+00    -1.6672167187E+00
  5  13      9.0000000000E-01     1.7000000000E+00    -1.6670844811E+00
  5  14      9.0000000000E-01     1.8000000000E+00    -1.6670332729E+00
  5  15      9.0000000000E-01     1.9000000000E+00    -1.6670187203E+00
  5  16      9.0000000000E-01     2.0000000000E+00    -1.6670144508E+00
  5  17      9.0000000000E-01     2.1000000000E+00    -1.6670068633E+00
  5  18      9.0000000000E-01     2.2000000000E+00    -1.6669906141E+00
  5  19      9.0000000000E-01     2.3000000000E+00    -1.6669650576E+00
  5  20      9.0000000000E-01     2.4000000000E+00    -1.6669319966E+00
  5  21      9.0000000000E-01     2.5000000000E+00    -1.6668939631E+00
  5  22      9.0000000000E-01     2.6000000000E+00    -1.6668535856E+00
  5  23      9.0000000000E-01     2.7000000000E+00    -1.6668129191E+00
  5  24      9.0000000000E-01     2.8000000000E+00    -1.6667736113E+00
  5  25      9.0000000000E-01     2.9000000000E+00    -1.6667366286E+00
  5  26      9.0000000000E-01     3.0000000000E+00    -1.6667026059E+00
  6   1      1.0000000000E+00     5.0000000000E-01    -1.5715993657E+00
  6   2      1.0000000000E+00     6.0000000000E-01    -1.6335622087E+00
  6   3      1.0000000000E+00     7.0000000000E-01    -1.6608716694E+00
  6   4      1.0000000000E+00     8.0000000000E-01    -1.6708185284E+00
  6   5      1.0000000000E+00     9.0000000000E-01    -1.6722187732E+00
  6   6      1.0000000000E+00     1.0000000000E+00    -1.6697953612E+00
  6   7      1.0000000000E+00     1.1000000000E+00    -1.6660864942E+00
  6   8      1.0000000000E+00     1.2000000000E+00    -1.6623895060E+00
  6   9      1.0000000000E+00     1.3000000000E+00    -1.6592789459E+00
  6  10      1.0000000000E+00     1.4000000000E+00    -1.6569147172E+00
  6  11      1.0000000000E+00     1.5000000000E+00    -1.6552393891E+00
  6  12      1.0000000000E+00     1.6000000000E+00    -1.6541076717E+00
  6  13      1.0000000000E+00     1.7000000000E+00    -1.6533639276E+00
  6  14      1.0000000000E+00     1.8000000000E+00    -1.6528783453E+00
  6  15      1.0000000000E+00     1.9000000000E+00    -1.6525560155E+00
  6  16      1.0000000000E+00     2.0000000000E+00    -1.6523330919E+00
  6  17      1.0000000000E+00     2.1000000000E+00    -1.6521692712E+00
  6  18      1.0000000000E+00     2.2000000000E+00    -1.6520405502E+00
  6  19      1.0000000000E+00     2.3000000000E+00    -1.6519333578E+00
  6  20      1.0000000000E+00     2.4000000000E+00    -1.6518405405E+00
  6  21      1.0000000000E+00     2.5000000000E+00    -1.6517584232E+00
  6  22      1.0000000000E+00     2.6000000000E+00    -1.6516853029E+00
  6  23      1.0000000000E+00     2.7000000000E+00    -1.6516202085E+00
  6  24      1.0000000000E+00     2.8000000000E+00    -1.6515626259E+00
  6  25      1.0000000000E+00     2.9000000000E+00    -1.6515120107E+00
  6  26      1.0000000000E+00     3.0000000000E+00    -1.6514678448E+00
  7   1      1.1000000000E+00     5.0000000000E-01    -1.5803886151E+00
  7   2      1.1000000000E+00     6.0000000000E-01    -1.6402418918E+00
  7   3      1.1000000000E+00     7.0000000000E-01    -1.6652047150E+00
  7   4      1.1000000000E+00     8.0000000000E-01    -1.6725874389E+00
  7   5      1.1000000000E+00     9.0000000000E-01    -1.6712710922E+00
  7   6      1.1000000000E+00     1.0000000000E+00    -1.6660864942E+00
  7   7      1.1000000000E+00     1.1000000000E+00    -1.6597085903E+00
  7   8      1.1000000000E+00     1.2000000000E+00    -1.6535710384E+00
  7   9      1.1000000000E+00     1.3000000000E+00    -1.6483515034E+00
  7  10      1.1000000000E+00     1.4000000000E+00    -1.6442603335E+00
  7  11      1.1000000000E+00     1.5000000000E+00    -1.6412375685E+00
  7  12      1.1000000000E+00     1.6000000000E+00    -1.6390962093E+00
  7  13      1.1000000000E+00     1.7000000000E+00    -1.6376188567E+00
  7  14      1.1000000000E+00     1.8000000000E+00    -1.6366108870E+00
  7  15      1.1000000000E+00     1.9000000000E+00    -1.6359203576E+00
  7  16      1.1000000000E+00     2.0000000000E+00    -1.6354384703E+00
  7  17      1.1000000000E+00     2.1000000000E+00    -1.6350918840E+00
  7  18      1.1000000000E+00     2.2000000000E+00    -1.6348332769E+00
  7  19      1.1000000000E+00     2.3000000000E+00    -1.6346329780E+00
  7  20      1.1000000000E+00     2.4000000000E+00    -1.6344728001E+00
  7  21      1.1000000000E+00     2.5000000000E+00    -1.6343415241E+00
  7  22      1.1000000000E+00     2.6000000000E+00    -1.6342322605E+00
  7  23      1.1000000000E+00     2.7000000000E+00    -1.6341404587E+00
  7  24      1.1000000000E+00     2.8000000000E+00    -1.6340630826E+00
  7  25      1.1000000000E+00     2.9000000000E+00    -1.6339978310E+00
  7  26      1.1000000000E+00     3.0000000000E+00    -1.6339428708E+00
  8   1      1.2000000000E+00     5.0000000000E-01    -1.5868144056E+00
  8   2      1.2000000000E+00     6.0000000000E-01    -1.6450602456E+00
  8   3      1.2000000000E+00     7.0000000000E-01    -1.6681975994E+00
  8   4      1.2000000000E+00     8.0000000000E-01    -1.6735326117E+00
  8   5      1.2000000000E+00     9.0000000000E-01    -1.6699676526E+00
  8   6      1.2000000000E+00     1.0000000000E+00    -1.6623895060E+00
  8   7      1.2000000000E+00     1.1000000000E+00    -1.6535710384E+00
  8   8      1.2000000000E+00     1.2000000000E+00    -1.6450739766E+00
  8   9      1.2000000000E+00     1.3000000000E+00    -1.6377013401E+00
  8  10      1.2000000000E+00     1.4000000000E+00    -1.6317532332E+00
  8  11      1.2000000000E+00     1.5000000000E+00    -1.6272098359E+00
  8  12      1.2000000000E+00     1.6000000000E+00    -1.6238794201E+00
  8  13      1.2000000000E+00     1.7000000000E+00    -1.6215086363E+00
  8  14      1.2000000000E+00     1.8000000000E+00    -1.6198506633E+00
  8  15      1.2000000000E+00     1.9000000000E+00    -1.6186980019E+00
  8  16      1.2000000000E+00     2.0000000000E+00    -1.6178918845E+00
  8  17      1.2000000000E+00     2.1000000000E+00    -1.6173188560E+00
  8  18      1.2000000000E+00     2.2000000000E+00    -1.6169017665E+00
  8  19      1.2000000000E+00     2.3000000000E+00    -1.6165898411E+00
  8  20      1.2000000000E+00     2.4000000000E+00    -1.6163503544E+00
  8  21      1.2000000000E+00     2.5000000000E+00    -1.6161622149E+00
  8  22      1.2000000000E+00     2.6000000000E+00    -1.6160118397E+00
  8  23      1.2000000000E+00     2.7000000000E+00    -1.6158901303E+00
  8  24      1.2000000000E+00     2.8000000000E+00    -1.6157909110E+00
  8  25      1.2000000000E+00     2.9000000000E+00    -1.6157097178E+00
  8  26      1.2000000000E+00     3.0000000000E+00    -1.6156431447E+00
  9   1      1.3000000000E+00     5.0000000000E-01    -1.5916237003E+00
  9   2      1.3000000000E+00     6.0000000000E-01    -1.6486644758E+00
  9   3      1.3000000000E+00     7.0000000000E-01    -1.6704162118E+00
  9   4      1.3000000000E+00     8.0000000000E-01    -1.6741713735E+00
  9   5      1.3000000000E+00     9.0000000000E-01    -1.6688261197E+00
  9   6      1.3000000000E+00     1.0000000000E+00    -1.6592789459E+00
  9   7      1.3000000000E+00     1.1000000000E+00    -1.6483515034E+00
  9   8      1.3000000000E+00     1.2000000000E+00    -1.6377013401E+00
  9   9      1.3000000000E+00     1.3000000000E+00    -1.6282546449E+00
  9  10      1.3000000000E+00     1.4000000000E+00    -1.6204221695E+00
  9  11      1.3000000000E+00     1.5000000000E+00    -1.6142540772E+00
  9  12      1.3000000000E+00     1.6000000000E+00    -1.6095845685E+00
  9  13      1.3000000000E+00     1.7000000000E+00    -1.6061529428E+00
  9  14      1.3000000000E+00     1.8000000000E+00    -1.6036841667E+00
  9  15      1.3000000000E+00     1.9000000000E+00    -1.6019313555E+00
  9  16      1.3000000000E+00     2.0000000000E+00    -1.6006927010E+00
  9  17      1.3000000000E+00     2.1000000000E+00    -1.5998139936E+00
  9  18      1.3000000000E+00     2.2000000000E+00    -1.5991834053E+00
  9  19      1.3000000000E+00     2.3000000000E+00    -1.5987230448E+00
  9  20      1.3000000000E+00     2.4000000000E+00    -1.5983802243E+00
  9  21      1.3000000000E+00     2.5000000000E+00    -1.5981197896E+00
  9  22      1.3000000000E+00     2.6000000000E+00    -1.5979184939E+00
  9  23      1.3000000000E+00     2.7000000000E+00    -1.5977606844E+00
  9  24      1.3000000000E+00     2.8000000000E+00    -1.5976357420E+00
  9  25      1.3000000000E+00     2.9000000000E+00    -1.5975361847E+00
  9  26      1.3000000000E+00     3.0000000000E+00    -1.5974565018E+00
 10   1      1.4000000000E+00     5.0000000000E-01    -1.5952762881E+00
 10   2      1.4000000000E+00     6.0000000000E-01    -1.6514218847E+00
 10   3      1.4000000000E+00     7.0000000000E-01    -1.6721403213E+00
 10   4      1.4000000000E+00     8.0000000000E-01    -1.6747093739E+00
 10   5      1.4000000000E+00     9.0000000000E-01    -1.6680067116E+00
 10   6      1.4000000000E+00     1.0000000000E+00    -1.6569147172E+00
 10   7      1.4000000000E+00     1.1000000000E+00    -1.6442603335E+00
 10   8      1.4000000000E+00     1.2000000000E+00    -1.6317532332E+00
 10   9      1.4000000000E+00     1.3000000000E+00    -1.6204221695E+00
 10  10      1.4000000000E+00     1.4000000000E+00    -1.6107952298E+00
 10  11      1.4000000000E+00     1.5000000000E+00    -1.6030114178E+00
 10  12      1.4000000000E+00     1.6000000000E+00    -1.5969497009E+00
 10  13      1.4000000000E+00     1.7000000000E+00    -1.5923584444E+00
 10  14      1.4000000000E+00     1.8000000000E+00    -1.5889502046E+00
 10  15      1.4000000000E+00     1.9000000000E+00    -1.5864548767E+00
 10  16      1.4000000000E+00     2.0000000000E+00    -1.5846428078E+00
 10  17      1.4000000000E+00     2.1000000000E+00    -1.5833309090E+00
 10  18      1.4000000000E+00     2.2000000000E+00    -1.5823797185E+00
 10  19      1.4000000000E+00     2.3000000000E+00    -1.5816865066E+00
 10  20      1.4000000000E+00     2.4000000000E+00    -1.5811772947E+00
 10  21      1.4000000000E+00     2.5000000000E+00    -1.5807995503E+00
 10  22      1.4000000000E+00     2.6000000000E+00    -1.5805163679E+00
 10  23      1.4000000000E+00     2.7000000000E+00    -1.5803017685E+00
 10  24      1.4000000000E+00     2.8000000000E+00    -1.5801376099E+00
 10  25      1.4000000000E+00     2.9000000000E+00    -1.5800110136E+00
 10  26      1.4000000000E+00     3.0000000000E+00    -1.5799127378E+00
 11   1      1.5000000000E+00     5.0000000000E-01    -1.5980674643E+00
 11   2      1.5000000000E+00     6.0000000000E-01    -1.6535508617E+00
 11   3      1.5000000000E+00     7.0000000000E-01    -1.6735078598E+00
 11   4      1.5000000000E+00     8.0000000000E-01    -1.6752039382E+00
 11   5      1.5000000000E+00     9.0000000000E-01    -1.6674961673E+00
 11   6      1.5000000000E+00     1.0000000000E+00    -1.6552393891E+00
 11   7      1.5000000000E+00     1.1000000000E+00    -1.6412375685E+00
 11   8      1.5000000000E+00     1.2000000000E+00    -1.6272098359E+00
 11   9      1.5000000000E+00     1.3000000000E+00    -1.6142540772E+00
 11  10      1.5000000000E+00     1.4000000000E+00    -1.6030114178E+00
 11  11      1.5000000000E+00     1.5000000000E+00    -1.5937240594E+00
 11  12      1.5000000000E+00     1.6000000000E+00    -1.5863309468E+00
 11  13      1.5000000000E+00     1.7000000000E+00    -1.5805998832E+00
 11  14      1.5000000000E+00     1.8000000000E+00    -1.5762377756E+00
 11  15      1.5000000000E+00     1.9000000000E+00    -1.5729567033E+00
 11  16      1.5000000000E+00     2.0000000000E+00    -1.5705047008E+00
 11  17      1.5000000000E+00     2.1000000000E+00    -1.5686758718E+00
 11  18      1.5000000000E+00     2.2000000000E+00    -1.5673095487E+00
 11  19      1.5000000000E+00     2.3000000000E+00    -1.5662844053E+00
 11  20      1.5000000000E+00     2.4000000000E+00    -1.5655107680E+00
 11  21      1.5000000000E+00     2.5000000000E+00    -1.5649232229E+00
 11  22      1.5000000000E+00     2.6000000000E+00    -1.5644742217E+00
 11  23      1.5000000000E+00     2.7000000000E+00    -1.5641292170E+00
 11  24      1.5000000000E+00     2.8000000000E+00    -1.5638629292E+00
 11  25      1.5000000000E+00     2.9000000000E+00    -1.5636566446E+00
 11  26      1.5000000000E+00     3.0000000000E+00    -1.5634965151E+00
 12   1      1.6000000000E+00     5.0000000000E-01    -1.6001977437E+00
 12   2      1.6000000000E+00     6.0000000000E-01    -1.6551921519E+00
 12   3      1.6000000000E+00     7.0000000000E-01    -1.6745921507E+00
 12   4      1.6000000000E+00     8.0000000000E-01    -1.6756539053E+00
 12   5      1.6000000000E+00     9.0000000000E-01    -1.6672167187E+00
 12   6      1.6000000000E+00     1.0000000000E+00    -1.6541076717E+00
 12   7      1.6000000000E+00     1.1000000000E+00    -1.6390962093E+00
 12   8      1.6000000000E+00     1.2000000000E+00    -1.6238794201E+00
 12   9      1.6000000000E+00     1.3000000000E+00    -1.6095845685E+00
 12  10      1.6000000000E+00     1.4000000000E+00    -1.5969497009E+00
 12  11      1.6000000000E+00     1.5000000000E+00    -1.5863309468E+00
 12  12      1.6000000000E+00     1.6000000000E+00    -1.5777420972E+00
 12  13      1.6000000000E+00     1.7000000000E+00    -1.5709799422E+00
 12  14      1.6000000000E+00     1.8000000000E+00    -1.5657513906E+00
 12  15      1.6000000000E+00     1.9000000000E+00    -1.5617545045E+00
 12  16      1.6000000000E+00     2.0000000000E+00    -1.5587180238E+00
 12  17      1.6000000000E+00     2.1000000000E+00    -1.5564158815E+00
 12  18      1.6000000000E+00     2.2000000000E+00    -1.5546684537E+00
 12  19      1.6000000000E+00     2.3000000000E+00    -1.5533375772E+00
 12  20      1.6000000000E+00     2.4000000000E+00    -1.5523192400E+00
 12  21      1.6000000000E+00     2.5000000000E+00    -1.5515360420E+00
 12  22      1.6000000000E+00     2.6000000000E+00    -1.5509307184E+00
 12  23      1.6000000000E+00     2.7000000000E+00    -1.5504608133E+00
 12  24      1.6000000000E+00     2.8000000000E+00    -1.5500946659E+00
 12  25      1.6000000000E+00     2.9000000000E+00    -1.5498086275E+00
 12  26      1.6000000000E+00     3.0000000000E+00    -1.5495846613E+00
 13   1      1.7000000000E+00     5.0000000000E-01    -1.6018131603E+00
 13   2      1.7000000000E+00     6.0000000000E-01    -1.6564468984E+00
 13   3      1.7000000000E+00     7.0000000000E-01    -1.6754410379E+00
 13   4      1.7000000000E+00     8.0000000000E-01    -1.6760449678E+00
 13   5      1.7000000000E+00     9.0000000000E-01    -1.6670844811E+00
 13   6      1.7000000000E+00     1.0000000000E+00    -1.6533639276E+00
 13   7      1.7000000000E+00     1.1000000000E+00    -1.6376188567E+00
 13   8      1.7000000000E+00     1.2000000000E+00    -1.6215086363E+00
 13   9      1.7000000000E+00     1.3000000000E+00    -1.6061529428E+00
 13  10      1.7000000000E+00     1.4000000000E+00    -1.5923584444E+00
 13  11      1.7000000000E+00     1.5000000000E+00    -1.5805998832E+00
 13  12      1.7000000000E+00     1.6000000000E+00    -1.5709799422E+00
 13  13      1.7000000000E+00     1.7000000000E+00    -1.5633317612E+00
 13  14      1.7000000000E+00     1.8000000000E+00    -1.5573654408E+00
 13  15      1.7000000000E+00     1.9000000000E+00    -1.5527669289E+00
 13  16      1.7000000000E+00     2.0000000000E+00    -1.5492470912E+00
 13  17      1.7000000000E+00     2.1000000000E+00    -1.5465608905E+00
 13  18      1.7000000000E+00     2.2000000000E+00    -1.5445108162E+00
 13  19      1.7000000000E+00     2.3000000000E+00    -1.5429428745E+00
 13  20      1.7000000000E+00     2.4000000000E+00    -1.5417395720E+00
 13  21      1.7000000000E+00     2.5000000000E+00    -1.5408124032E+00
 13  22      1.7000000000E+00     2.6000000000E+00    -1.5400951215E+00
 13  23      1.7000000000E+00     2.7000000000E+00    -1.5395381309E+00
 13  24      1.7000000000E+00     2.8000000000E+00    -1.5391042392E+00
 13  25      1.7000000000E+00     2.9000000000E+00    -1.5387653837E+00
 13  26      1.7000000000E+00     3.0000000000E+00    -1.5385001877E+00
 14   1      1.8000000000E+00     5.0000000000E-01    -1.6030264057E+00
 14   2      1.8000000000E+00     6.0000000000E-01    -1.6573944982E+00
 14   3      1.8000000000E+00     7.0000000000E-01    -1.6760933550E+00
 14   4      1.8000000000E+00     8.0000000000E-01    -1.6763675317E+00
 14   5      1.8000000000E+00     9.0000000000E-01    -1.6670332729E+00
 14   6      1.8000000000E+00     1.0000000000E+00    -1.6528783453E+00
 14   7      1.8000000000E+00     1.1000000000E+00    -1.6366108870E+00
 14   8      1.8000000000E+00     1.2000000000E+00    -1.6198506633E+00
 14   9      1.8000000000E+00     1.3000000000E+00    -1.6036841667E+00
 14  10      1.8000000000E+00     1.4000000000E+00    -1.5889502046E+00
 14  11      1.8000000000E+00     1.5000000000E+00    -1.5762377756E+00
 14  12      1.8000000000E+00     1.6000000000E+00    -1.5657513906E+00
 14  13      1.8000000000E+00     1.7000000000E+00    -1.5573654408E+00
 14  14      1.8000000000E+00     1.8000000000E+00    -1.5507935427E+00
 14  15      1.8000000000E+00     1.9000000000E+00    -1.5457095877E+00
 14  16      1.8000000000E+00     2.0000000000E+00    -1.5418070159E+00
 14  17      1.8000000000E+00     2.1000000000E+00    -1.5388225729E+00
 14  18      1.8000000000E+00     2.2000000000E+00    -1.5365419123E+00
 14  19      1.8000000000E+00     2.3000000000E+00    -1.5347965253E+00
 14  20      1.8000000000E+00     2.4000000000E+00    -1.5334569558E+00
 14  21      1.8000000000E+00     2.5000000000E+00    -1.5324251561E+00
 14  22      1.8000000000E+00     2.6000000000E+00    -1.5316274080E+00
 14  23      1.8000000000E+00     2.7000000000E+00    -1.5310084119E+00
 14  24      1.8000000000E+00     2.8000000000E+00    -1.5305265811E+00
 14  25      1.8000000000E+00     2.9000000000E+00    -1.5301505406E+00
 14  26      1.8000000000E+00     3.0000000000E+00    -1.5298564828E+00
 15   1      1.9000000000E+00     5.0000000000E-01    -1.6039268837E+00
 15   2      1.9000000000E+00     6.0000000000E-01    -1.6580996836E+00
 15   3      1.9000000000E+00     7.0000000000E-01    -1.6765837004E+00
 15   4      1.9000000000E+00     8.0000000000E-01    -1.6766201122E+00
 15   5      1.9000000000E+00     9.0000000000E-01    -1.6670187203E+00
 15   6      1.9000000000E+00     1.0000000000E+00    -1.6525560155E+00
 15   7      1.9000000000E+00     1.1000000000E+00    -1.6359203576E+00
 15   8      1.9000000000E+00     1.2000000000E+00    -1.6186980019E+00
 15   9      1.9000000000E+00     1.3000000000E+00    -1.6019313555E+00
 15  10      1.9000000000E+00     1.4000000000E+00    -1.5864548767E+00
 15  11      1.9000000000E+00     1.5000000000E+00    -1.5729567033E+00
 15  12      1.9000000000E+00     1.6000000000E+00    -1.5617545045E+00
 15  13      1.9000000000E+00     1.7000000000E+00    -1.5527669289E+00
 15  14      1.9000000000E+00     1.8000000000E+00    -1.5457095877E+00
 15  15      1.9000000000E+00     1.9000000000E+00    -1.5402437200E+00
 15  16      1.9000000000E+00     2.0000000000E+00    -1.5360459196E+00
 15  17      1.9000000000E+00     2.1000000000E+00    -1.5328359498E+00
