rot.Traj1373 P1 R
rot.Traj1374 P1 R
rot.Traj1375 P1 R
rot.Traj1377 P1 R
rot.Traj1378 P2 R
rot.Traj1379 P2 R
rot.Traj138 P2 R
rot.Traj1380 P2 R
rot.Traj1381 P2 R
rot.Traj1382 P1 R
rot.Traj1383 P1 R
rot.Traj1384 P2 R
rot.Traj1385 P1 R
rot.Traj1386 P1 R
rot.Traj1387 P1 R
rot.Traj1388 P1 R
rot.Traj139 P1 R
rot.Traj1390 P2 R
rot.Traj1392 P1 R
rot.Traj1393 P1 R
rot.Traj1395 P2 R
rot.Traj1396 P1 R
rot.Traj1397 P2 R
rot.Traj1398 P1 R
rot.Traj1399 P2 R
rot.Traj14 P2 R
rot.Traj140 P2 R
rot.Traj1401 P2 R
rot.Traj1403 P1 R
rot.Traj1404 P2 R
rot.Traj1405 P2 R
rot.Traj1407 P1 R
rot.Traj1408 P2 R
rot.Traj1409 P2 R
rot.Traj141 P2 R
rot.Traj1411 P2 R
rot.Traj1412 P2 R
rot.Traj1413 P1 R
rot.Traj1415 P1 R
rot.Traj1418 P1 R
rot.Traj1419 P1 R
rot.Traj142 P1 R
rot.Traj1420 P1 R
rot.Traj1421 P2 R
rot.Traj1422 P2 R
rot.Traj1423 P2 R
rot.Traj1424 P1 R
rot.Traj1425 P2 R
rot.Traj1426 P1 R
rot.Traj1427 P2 R
rot.Traj1428 P1 R
rot.Traj1429 P1 R
rot.Traj1430 P2 R
rot.Traj1431 P1 R
rot.Traj1432 P1 R
rot.Traj1433 P1 R
rot.Traj1434 P2 R
rot.Traj1435 P2 R
rot.Traj1436 P1 R
rot.Traj1438 P2 R
rot.Traj144 P1 R
rot.Traj1440 P1 R
rot.Traj1441 P2 R
rot.Traj1442 P2 R
rot.Traj1443 P2 R
rot.Traj1445 P2 R
rot.Traj1446 P1 R
rot.Traj1447 P2 R
rot.Traj1448 P2 R
rot.Traj1450 P1 R
rot.Traj1451 P2 R
rot.Traj1452 P2 R
rot.Traj1453 P2 R
rot.Traj1454 P2 R
rot.Traj1455 P1 R
rot.Traj1456 P1 R
rot.Traj1458 P1 R
rot.Traj1459 P1 R
rot.Traj146 P1 R
rot.Traj1460 P2 R
rot.Traj1461 P1 R
rot.Traj1462 P2 R
rot.Traj1463 P2 R
rot.Traj1464 P2 R
rot.Traj1465 P1 R
rot.Traj1466 P2 R
rot.Traj1467 P2 R
rot.Traj1469 P1 R
rot.Traj147 P1 R
rot.Traj1470 P1 R
rot.Traj1471 P2 R
rot.Traj1472 P1 R
rot.Traj1474 P1 R
rot.Traj1476 P1 R
rot.Traj1477 P2 R
rot.Traj1478 P2 R
rot.Traj1479 P2 R
rot.Traj148 P1 R
rot.Traj1481 P1 R
rot.Traj1482 P1 R
rot.Traj1483 P1 R
rot.Traj1485 P2 R
rot.Traj1486 P1 R
rot.Traj1488 P1 R
rot.Traj1489 P2 R
rot.Traj149 P1 R
rot.Traj1490 P2 R
rot.Traj1491 P1 R
rot.Traj1493 P2 R
rot.Traj1495 P2 R
rot.Traj1496 P1 R
rot.Traj1497 P1 R
rot.Traj1498 P1 R
rot.Traj1499 P1 R
rot.Traj15 P2 R
rot.Traj150 P1 R
rot.Traj1503 P1 R
rot.Traj1506 P2 R
rot.Traj1508 P2 R
rot.Traj1509 P1 R
rot.Traj151 P2 R
rot.Traj1510 P2 R
rot.Traj1511 P1 R
rot.Traj1512 P2 R
rot.Traj1513 P2 R
rot.Traj1515 P2 R
rot.Traj1516 P2 R
rot.Traj1517 P1 R
rot.Traj1518 P1 R
rot.Traj1519 P1 R
rot.Traj152 P1 R
rot.Traj1521 P1 R
rot.Traj1523 P1 R
rot.Traj1524 P2 R
rot.Traj1525 P2 R
rot.Traj1526 P1 R
rot.Traj1528 P2 R
rot.Traj1529 P1 R
rot.Traj153 P1 R
rot.Traj1530 P1 R
rot.Traj1531 P2 R
rot.Traj1532 P1 R
rot.Traj1533 P2 R
rot.Traj1534 P1 R
rot.Traj1535 P1 R
rot.Traj1536 P1 R
rot.Traj1537 P2 R
rot.Traj1538 P2 R
rot.Traj1539 P2 R
rot.Traj154 P2 R
rot.Traj1540 P1 R
rot.Traj1541 P2 R
rot.Traj1542 P2 R
rot.Traj1545 P1 R
rot.Traj1546 P1 R
rot.Traj1547 P2 R
rot.Traj1548 P1 R
rot.Traj1549 P1 R
rot.Traj155 P2 R
rot.Traj1550 P2 R
rot.Traj1551 P1 R
rot.Traj1552 P2 R
rot.Traj1553 P1 R
rot.Traj1554 P2 R
rot.Traj1556 P1 R
rot.Traj1557 P1 R
rot.Traj1558 P1 R
rot.Traj1559 P1 R
rot.Traj156 P1 R
rot.Traj1561 P2 R
rot.Traj1562 P1 R
rot.Traj1563 P2 R
rot.Traj1564 P2 R
rot.Traj1565 P1 R
rot.Traj1566 P2 R
rot.Traj1567 P2 R
rot.Traj1568 P1 R
rot.Traj1569 P2 R
rot.Traj157 P2 R
rot.Traj1570 P2 R
rot.Traj1571 P2 R
rot.Traj1574 P1 R
rot.Traj1575 P1 R
rot.Traj1577 P1 R
rot.Traj1580 P1 R
rot.Traj1581 P1 R
rot.Traj1582 P1 R
rot.Traj1583 P1 R
rot.Traj1584 P2 R
rot.Traj1586 P2 R
rot.Traj1587 P2 R
rot.Traj1588 P1 R
rot.Traj1589 P2 R
rot.Traj159 P1 R
rot.Traj1590 P1 R
rot.Traj1591 P1 R
rot.Traj1592 P1 R
rot.Traj1593 P1 R
rot.Traj1595 P1 R
rot.Traj1596 P2 R
rot.Traj1597 P2 R
rot.Traj1598 P1 R
rot.Traj1599 P2 R
rot.Traj160 P1 R
rot.Traj1600 P1 R
rot.Traj1601 P1 R
rot.Traj1603 P2 R
rot.Traj1604 P2 R
rot.Traj1606 P2 R
rot.Traj1607 P1 R
rot.Traj1609 P1 R
rot.Traj1610 P1 R
rot.Traj1612 P1 R
rot.Traj1613 P1 R
rot.Traj1614 P2 R
rot.Traj1615 P1 R
rot.Traj1616 P1 R
rot.Traj1617 P1 R
rot.Traj1618 P1 R
rot.Traj1619 P2 R
rot.Traj162 P2 R
rot.Traj1620 P1 R
rot.Traj1621 P2 R
rot.Traj1622 P1 R
rot.Traj1623 P2 R
rot.Traj1624 P2 R
rot.Traj1625 P1 R
rot.Traj1626 P1 R
rot.Traj1627 P2 R
rot.Traj1628 P2 R
rot.Traj1629 P1 R
rot.Traj163 P1 R
rot.Traj1630 P2 R
rot.Traj1631 P1 R
rot.Traj1632 P1 R
rot.Traj1633 P2 R
rot.Traj1635 P1 R
rot.Traj1636 P2 R
rot.Traj1637 P1 R
rot.Traj1638 P1 R
rot.Traj1639 P1 R
rot.Traj164 P2 R
rot.Traj1641 P2 R
rot.Traj1642 P1 R
rot.Traj1643 P1 R
rot.Traj1644 P2 R
rot.Traj1645 P1 R
rot.Traj1646 P2 R
rot.Traj1648 P1 R
rot.Traj1649 P2 R
rot.Traj165 P2 R
rot.Traj1650 P1 R
rot.Traj1651 P2 R
rot.Traj1652 P2 R
rot.Traj1653 P1 R
rot.Traj1654 P1 R
rot.Traj1656 P2 R
rot.Traj1657 P1 R
rot.Traj1658 P2 R
rot.Traj1659 P1 R
rot.Traj166 P1 R
rot.Traj1660 P1 R
rot.Traj1661 P2 R
rot.Traj1662 P2 R
rot.Traj1664 P1 R
rot.Traj1665 P1 R
rot.Traj1666 P1 R
rot.Traj1667 P1 R
rot.Traj1668 P1 R
rot.Traj1670 P1 R
rot.Traj1671 P1 R
rot.Traj1673 P2 R
rot.Traj1675 P2 R
rot.Traj1677 P2 R
rot.Traj1678 P1 R
rot.Traj1680 P2 R
rot.Traj1681 P2 R
rot.Traj1682 P2 R
rot.Traj1683 P1 R
rot.Traj1684 P1 R
rot.Traj1685 P2 R
rot.Traj1686 P2 R
rot.Traj1687 P2 R
rot.Traj1688 P2 R
rot.Traj1689 P2 R
rot.Traj169 P2 R
rot.Traj1690 P1 R
rot.Traj1691 P2 R
rot.Traj1692 P1 R
rot.Traj1693 P2 R
rot.Traj1694 P2 R
rot.Traj1695 P2 R
rot.Traj1696 P1 R
rot.Traj1697 P1 R
rot.Traj1698 P1 R
rot.Traj1699 P1 R
rot.Traj17 P2 R
rot.Traj170 P2 R
rot.Traj1700 P2 R
rot.Traj1701 P2 R
rot.Traj1702 P1 R
rot.Traj1703 P2 R
rot.Traj1704 P1 R
rot.Traj1705 P1 R
rot.Traj1706 P1 R
rot.Traj1707 P2 R
rot.Traj1708 P2 R
rot.Traj171 P2 R
rot.Traj1710 P2 R
rot.Traj1711 P1 R
rot.Traj1712 P2 R
rot.Traj1713 P2 R
rot.Traj1714 P2 R
rot.Traj1715 P2 R
rot.Traj1716 P1 R
rot.Traj1717 P2 R
rot.Traj1718 P1 R
rot.Traj1719 P1 R
rot.Traj172 P2 R
rot.Traj1720 P2 R
rot.Traj1722 P1 R
rot.Traj1724 P1 R
rot.Traj1725 P1 R
rot.Traj1726 P2 R
rot.Traj1727 P1 R
rot.Traj1729 P1 R
rot.Traj173 P2 R
rot.Traj1730 P2 R
rot.Traj1732 P2 R
rot.Traj1733 P2 R
rot.Traj1734 P2 R
rot.Traj1736 P1 R
rot.Traj1737 P2 R
rot.Traj1738 P2 R
rot.Traj174 P1 R
rot.Traj1740 P1 R
rot.Traj1741 P2 R
rot.Traj1743 P2 R
rot.Traj1744 P1 R
rot.Traj1745 P2 R
rot.Traj1746 P2 R
rot.Traj1747 P2 R
rot.Traj1748 P1 R
rot.Traj1749 P2 R
rot.Traj175 P2 R
rot.Traj1751 P1 R
rot.Traj1752 P2 R
rot.Traj1753 P1 R
rot.Traj1754 P1 R
rot.Traj1757 P1 R
rot.Traj1758 P1 R
rot.Traj1761 P2 R
rot.Traj1762 P1 R
rot.Traj1763 P1 R
rot.Traj1764 P2 R
rot.Traj1765 P2 R
rot.Traj1766 P2 R
rot.Traj1768 P2 R
rot.Traj1769 P2 R
rot.Traj177 P1 R
rot.Traj1770 P2 R
rot.Traj1771 P1 R
rot.Traj1773 P1 R
rot.Traj1776 P2 R
rot.Traj1777 P2 R
rot.Traj1778 P2 R
rot.Traj1779 P1 R
rot.Traj178 P2 R
rot.Traj1780 P2 R
rot.Traj1781 P1 R
rot.Traj1782 P2 R
rot.Traj1783 P2 R
rot.Traj1784 P2 R
rot.Traj1787 P1 R
rot.Traj1788 P2 R
rot.Traj1789 P1 R
rot.Traj179 P2 R
rot.Traj1790 P2 R
rot.Traj1793 P1 R
rot.Traj1794 P2 R
rot.Traj1795 P2 R
rot.Traj1796 P2 R
rot.Traj1797 P2 R
rot.Traj1798 P1 R
rot.Traj1799 P1 R
rot.Traj180 P2 R
rot.Traj1800 P1 R
rot.Traj1801 P2 R
rot.Traj1802 P2 R
rot.Traj1803 P2 R
rot.Traj1804 P1 R
rot.Traj1805 P2 R
rot.Traj1806 P2 R
rot.Traj1807 P1 R
rot.Traj1808 P1 R
rot.Traj1809 P1 R
rot.Traj181 P1 R
rot.Traj1811 P1 R
rot.Traj1812 P1 R
rot.Traj1813 P1 R
rot.Traj1814 P1 R
rot.Traj1815 P1 R
rot.Traj1816 P1 R
rot.Traj1818 P2 R
rot.Traj1819 P1 R
rot.Traj182 P2 R
rot.Traj1820 P1 R
rot.Traj1821 P1 R
rot.Traj1823 P2 R
rot.Traj1824 P2 R
rot.Traj1825 P2 R
rot.Traj1826 P2 R
rot.Traj1827 P1 R
rot.Traj1828 P1 R
rot.Traj1829 P2 R
rot.Traj183 P2 R
rot.Traj1830 P2 R
rot.Traj1831 P2 R
rot.Traj1832 P1 R
rot.Traj1833 P2 R
rot.Traj1834 P2 R
rot.Traj1835 P2 R
rot.Traj1836 P1 R
rot.Traj1837 P1 R
rot.Traj1838 P1 R
rot.Traj184 P1 R
rot.Traj1840 P1 R
rot.Traj1841 P2 R
rot.Traj1842 P2 R
rot.Traj1843 P1 R
rot.Traj1844 P1 R
rot.Traj1845 P1 R
rot.Traj1846 P2 R
rot.Traj1847 P2 R
rot.Traj1848 P1 R
rot.Traj1849 P1 R
rot.Traj185 P1 R
rot.Traj1850 P2 R
rot.Traj1851 P1 R
rot.Traj1853 P1 R
rot.Traj1854 P2 R
rot.Traj1855 P1 R
rot.Traj1856 P1 R
rot.Traj1857 P2 R
rot.Traj1858 P2 R
rot.Traj1859 P2 R
rot.Traj186 P1 R
rot.Traj1861 P2 R
rot.Traj1862 P2 R
rot.Traj1863 P2 R
rot.Traj1864 P1 R
rot.Traj1865 P1 R
rot.Traj1867 P1 R
rot.Traj1868 P2 R
rot.Traj1869 P1 R
rot.Traj187 P1 R
rot.Traj1870 P2 R
rot.Traj1871 P1 R
rot.Traj1872 P2 R
rot.Traj1873 P1 R
rot.Traj1874 P1 R
rot.Traj1875 P1 R
rot.Traj1876 P2 R
rot.Traj1877 P1 R
rot.Traj1878 P1 R
rot.Traj1879 P1 R
rot.Traj188 P1 R
rot.Traj1880 P2 R
rot.Traj1881 P2 R
rot.Traj1882 P2 R
rot.Traj1883 P1 R
rot.Traj1884 P2 R
rot.Traj1885 P2 R
rot.Traj1887 P2 R
rot.Traj1889 P2 R
rot.Traj189 P1 R
rot.Traj1890 P1 R
rot.Traj1891 P1 R
rot.Traj1892 P1 R
rot.Traj1893 P2 R
rot.Traj1894 P1 R
rot.Traj1895 P2 R
rot.Traj1896 P1 R
rot.Traj1898 P2 R
rot.Traj1899 P2 R
rot.Traj19 P2 R
rot.Traj190 P1 R
rot.Traj1901 P2 R
rot.Traj1902 P1 R
rot.Traj1903 P1 R
rot.Traj1904 P2 R
rot.Traj1905 P2 R
rot.Traj1906 P2 R
rot.Traj1907 P2 R
rot.Traj1908 P1 R
rot.Traj191 P1 R
rot.Traj1910 P1 R
rot.Traj1911 P1 R
rot.Traj1912 P1 R
rot.Traj1914 P2 R
rot.Traj1916 P1 R
rot.Traj1917 P2 R
rot.Traj1918 P1 R
rot.Traj1919 P2 R
rot.Traj1920 P1 R
rot.Traj1921 P1 R
rot.Traj1922 P1 R
rot.Traj1923 P1 R
rot.Traj1924 P2 R
rot.Traj1925 P1 R
rot.Traj1926 P2 R
rot.Traj1927 P2 R
rot.Traj1928 P2 R
rot.Traj1929 P1 R
rot.Traj193 P1 R
rot.Traj1931 P1 R
rot.Traj1932 P1 R
rot.Traj1933 P1 R
rot.Traj1934 P2 R
rot.Traj1935 P2 R
rot.Traj1936 P2 R
rot.Traj1937 P1 R
rot.Traj1939 P2 R
rot.Traj194 P2 R
rot.Traj1940 P1 R
rot.Traj1941 P1 R
rot.Traj1942 P2 R
rot.Traj1943 P2 R
rot.Traj1944 P2 R
rot.Traj1946 P2 R
rot.Traj1948 P2 R
rot.Traj1949 P2 R
rot.Traj195 P1 R
rot.Traj1950 P1 R
rot.Traj1951 P2 R
rot.Traj1952 P2 R
rot.Traj1953 P2 R
rot.Traj1954 P2 R
rot.Traj1955 P1 R
rot.Traj1956 P1 R
rot.Traj1957 P2 R
rot.Traj1958 P1 R
rot.Traj1959 P1 R
rot.Traj196 P1 R
rot.Traj1960 P1 R
rot.Traj1961 P1 R
rot.Traj1962 P1 R
rot.Traj1965 P1 R
rot.Traj1966 P1 R
rot.Traj1967 P2 R
rot.Traj1968 P1 R
rot.Traj1969 P1 R
rot.Traj197 P2 R
rot.Traj1970 P2 R
rot.Traj1971 P2 R
rot.Traj1972 P2 R
rot.Traj1973 P2 R
rot.Traj1974 P1 R
rot.Traj1975 P1 R
rot.Traj1976 P1 R
rot.Traj1977 P2 R
rot.Traj1978 P2 R
rot.Traj1979 P1 R
rot.Traj198 P1 R
rot.Traj1981 P2 R
rot.Traj1982 P1 R
rot.Traj1983 P2 R
rot.Traj1985 P2 R
rot.Traj1986 P1 R
rot.Traj1987 P2 R
rot.Traj1988 P2 R
rot.Traj1989 P1 R
rot.Traj199 P1 R
rot.Traj1991 P1 R
rot.Traj1992 P1 R
rot.Traj1993 P1 R
rot.Traj1995 P2 R
rot.Traj1996 P1 R
rot.Traj1997 P1 R
rot.Traj1999 P1 R
rot.Traj2 P2 R
rot.Traj20 P2 R
rot.Traj200 P2 R
rot.Traj2000 P2 R
rot.Traj2001 P2 R
rot.Traj2002 P2 R
rot.Traj2004 P1 R
rot.Traj2005 P1 R
rot.Traj2006 P1 R
rot.Traj2007 P2 R
rot.Traj2008 P1 R
rot.Traj201 P2 R
rot.Traj2010 P1 R
rot.Traj2011 P2 R
rot.Traj2013 P1 R
rot.Traj2014 P2 R
rot.Traj2015 P1 R
rot.Traj2016 P2 R
rot.Traj2017 P2 R
rot.Traj2018 P2 R
rot.Traj2019 P1 R
rot.Traj2020 P2 R
rot.Traj2021 P2 R
rot.Traj2023 P1 R
rot.Traj2024 P2 R
rot.Traj2025 P2 R
rot.Traj2027 P2 R
rot.Traj2028 P1 R
rot.Traj2029 P1 R
rot.Traj203 P1 R
rot.Traj2030 P1 R
rot.Traj2031 P2 R
rot.Traj2032 P2 R
rot.Traj2033 P1 R
rot.Traj2035 P2 R
rot.Traj2036 P2 R
rot.Traj2037 P2 R
rot.Traj2038 P2 R
rot.Traj204 P2 R
rot.Traj2040 P1 R
rot.Traj2041 P1 R
rot.Traj2042 P1 R
rot.Traj2043 P1 R
rot.Traj2044 P2 R
rot.Traj2045 P2 R
rot.Traj2046 P1 R
rot.Traj2047 P1 R
rot.Traj2048 P1 R
rot.Traj205 P1 R
rot.Traj2051 P2 R
rot.Traj2052 P2 R
rot.Traj2053 P1 R
rot.Traj2054 P2 R
rot.Traj2056 P1 R
rot.Traj2057 P2 R
rot.Traj2058 P2 R
rot.Traj2061 P1 R
rot.Traj2064 P2 R
rot.Traj2065 P1 R
rot.Traj2066 P2 R
rot.Traj2067 P1 R
rot.Traj2069 P2 R
rot.Traj207 P2 R
rot.Traj2070 P2 R
rot.Traj2071 P2 R
rot.Traj2072 P1 R
rot.Traj2073 P2 R
rot.Traj2074 P2 R
rot.Traj2076 P2 R
rot.Traj2077 P1 R
rot.Traj2078 P2 R
rot.Traj2080 P1 R
rot.Traj2081 P2 R
rot.Traj2082 P1 R
rot.Traj2083 P2 R
rot.Traj2084 P2 R
rot.Traj2085 P2 R
rot.Traj2086 P1 R
rot.Traj2087 P2 R
rot.Traj2089 P2 R
rot.Traj209 P1 R
